route_id,stop_id,hour_of_night,wait_time_mins,delay_mins,crowd_level,lighting_quality,stop_incident_rate,incident_reports_count,actual_risk_score,risk_label
route_n1,stop_04,4,11.2,2.6,2,2,0.04,0,42,1
route_n1,stop_04,22,19.3,26.7,2,2,0.04,0,23,0
route_n12,stop_04,23,14.3,11.4,2,2,0.04,0,27,0
route_n7,stop_03,22,7.8,0.3,1,2,0.06,0,17,0
route_n12,stop_04,5,12.2,2.6,2,2,0.04,0,5,0
route_n12,stop_07,4,23.2,6.3,1,2,0.09,2,64,1
route_n7,stop_04,0,16.2,0.6,2,2,0.04,0,14,0
route_n12,stop_04,3,19.1,0.4,2,2,0.04,0,34,0
route_n1,stop_05,0,7.3,6.2,2,2,0.05,0,14,0
route_n12,stop_04,0,19.1,4.2,2,2,0.04,0,19,0
route_n7,stop_04,21,22.8,3.7,2,2,0.04,0,12,0
route_n9,stop_05,1,11.6,4.8,2,2,0.05,0,38,1
route_n12,stop_04,21,20.7,1.2,2,2,0.04,1,11,0
route_n4,stop_10,2,22.6,18.2,0,0,0.28,0,96,2
route_n1,stop_01,2,16.1,11.3,1,2,0.08,0,48,1
route_n1,stop_09,1,10.6,3.5,1,2,0.07,1,51,1
route_n4,stop_07,21,17.3,2.5,1,2,0.09,0,19,0
route_n4,stop_04,23,14.4,9.3,2,2,0.04,3,31,0
route_n12,stop_04,22,25.2,0.5,2,2,0.04,0,10,0
route_n4,stop_07,23,9.6,1.7,1,2,0.09,0,29,0
route_n9,stop_09,21,8.6,0.5,1,2,0.07,0,15,0
route_n7,stop_04,4,12.7,10.9,2,2,0.04,0,32,0
route_n4,stop_04,0,21.3,14.5,2,2,0.04,1,30,0
route_n4,stop_04,23,16.8,14.6,2,2,0.04,0,23,0
route_n9,stop_05,23,13.1,13.1,2,2,0.05,0,25,0
route_n1,stop_05,23,11.2,11.5,2,2,0.05,2,28,0
route_n1,stop_01,0,15.3,6.7,1,2,0.08,1,40,1
route_n12,stop_11,0,28.3,10.7,0,1,0.19,0,71,2
route_n9,stop_12,4,11.5,0.3,1,2,0.06,0,52,1
route_n7,stop_07,0,20.8,10.1,1,2,0.09,1,45,1
route_n7,stop_07,5,18.5,9.8,1,2,0.09,0,19,0
route_n9,stop_12,3,13.9,10.8,1,2,0.06,1,52,1
route_n7,stop_07,22,22.4,2.9,1,2,0.09,1,27,0
route_n1,stop_01,4,6.5,2.1,1,2,0.08,0,44,1
route_n7,stop_08,21,16.5,6.7,0,1,0.22,1,49,1
route_n7,stop_07,2,20.0,18.4,1,2,0.09,0,64,1
route_n9,stop_05,23,19.3,21.3,2,2,0.05,0,33,0
route_n9,stop_05,3,12.9,6.5,2,2,0.05,0,39,1
route_n7,stop_03,3,24.4,22.9,1,2,0.06,0,59,1
route_n4,stop_02,2,12.8,12.9,2,1,0.14,1,64,1
route_n9,stop_09,2,24.3,33.4,1,2,0.07,0,65,2
route_n12,stop_07,23,16.5,7.8,1,2,0.09,0,38,1
route_n12,stop_07,21,14.2,4.7,1,2,0.09,0,19,0
route_n1,stop_09,23,8.7,9.0,1,2,0.07,0,40,1
route_n7,stop_07,22,22.5,9.0,1,2,0.09,2,28,0
route_n4,stop_04,1,30.3,48.0,2,2,0.04,0,67,2
route_n1,stop_04,23,10.5,0.8,2,2,0.04,0,18,0
route_n7,stop_03,5,18.6,0.4,1,2,0.06,1,21,0
route_n9,stop_12,1,30.1,43.3,1,2,0.06,0,74,2
route_n12,stop_07,2,22.2,11.8,1,2,0.09,2,66,2
route_n4,stop_07,21,13.1,6.2,1,2,0.09,2,34,0
route_n12,stop_07,3,19.9,10.3,1,2,0.09,0,56,1
route_n9,stop_09,4,12.6,0.6,1,2,0.07,1,48,1
route_n7,stop_08,0,21.0,15.2,0,1,0.22,1,78,2
route_n9,stop_12,0,20.3,14.3,1,2,0.06,0,46,1
route_n9,stop_05,2,17.2,5.8,2,2,0.05,0,43,1
route_n12,stop_11,22,13.0,2.4,0,1,0.19,0,54,1
route_n4,stop_02,0,15.2,18.9,2,1,0.14,0,50,1
route_n9,stop_12,23,12.5,0.8,1,2,0.06,1,37,1
route_n12,stop_07,22,19.9,13.8,1,2,0.09,1,36,1
route_n4,stop_04,23,7.5,3.1,2,2,0.04,0,16,0
route_n7,stop_03,21,23.1,5.8,1,2,0.06,0,19,0
route_n7,stop_04,21,18.1,17.9,2,2,0.04,0,16,0
route_n1,stop_05,21,15.8,7.4,2,2,0.05,1,11,0
route_n12,stop_07,5,23.3,3.5,1,2,0.09,2,27,0
route_n4,stop_04,0,20.0,12.2,2,2,0.04,1,27,0
route_n9,stop_06,5,8.7,2.7,0,0,0.32,1,82,2
route_n7,stop_07,23,12.4,3.4,1,2,0.09,1,38,1
route_n4,stop_10,23,31.5,48.0,0,0,0.28,1,96,2
route_n12,stop_11,0,17.9,14.5,0,1,0.19,1,71,2
route_n1,stop_09,23,11.6,10.8,1,2,0.07,0,30,0
route_n7,stop_03,21,13.5,2.9,1,2,0.06,0,17,0
route_n4,stop_10,1,8.2,0.8,0,0,0.28,1,96,2
route_n4,stop_02,22,8.5,0.2,2,1,0.14,0,24,0
route_n4,stop_07,0,18.8,8.4,1,2,0.09,0,40,1
route_n12,stop_04,1,21.0,22.4,2,2,0.04,0,50,1
route_n12,stop_04,22,11.5,5.0,2,2,0.04,0,5,0
route_n12,stop_11,21,25.1,11.9,0,1,0.19,0,64,1
route_n9,stop_05,2,16.1,0.5,2,2,0.05,0,33,0
route_n4,stop_04,23,11.9,4.8,2,2,0.04,0,25,0
route_n7,stop_07,21,10.0,1.8,1,2,0.09,0,21,0
route_n12,stop_11,5,20.8,3.9,0,1,0.19,0,48,1
route_n12,stop_07,21,25.5,0.5,1,2,0.09,0,20,0
route_n4,stop_10,1,34.6,48.0,0,0,0.28,3,96,2
route_n12,stop_11,5,20.8,1.6,0,1,0.19,1,60,1
route_n9,stop_05,22,15.4,16.6,2,2,0.05,0,15,0
route_n9,stop_09,22,12.7,3.6,1,2,0.07,0,12,0
route_n12,stop_04,21,21.6,27.5,2,2,0.04,0,23,0
route_n4,stop_07,23,17.5,8.4,1,2,0.09,0,36,1
route_n4,stop_04,21,21.7,17.4,2,2,0.04,0,11,0
route_n4,stop_02,1,17.6,0.1,2,1,0.14,1,63,1
route_n1,stop_05,21,10.4,9.0,2,2,0.05,0,10,0
route_n12,stop_07,0,19.1,24.3,1,2,0.09,2,52,1
route_n4,stop_02,5,12.9,1.0,2,1,0.14,1,26,0
route_n9,stop_09,2,13.7,1.6,1,2,0.07,0,43,1
route_n7,stop_08,0,21.6,5.7,0,1,0.22,1,68,2
route_n7,stop_04,23,21.7,28.2,2,2,0.04,0,39,1
route_n4,stop_10,0,12.4,8.1,0,0,0.28,0,83,2
route_n7,stop_03,0,18.3,7.8,1,2,0.06,1,40,1
route_n7,stop_03,23,13.1,1.6,1,2,0.06,0,24,0
route_n1,stop_01,21,12.2,0.0,1,2,0.08,0,14,0
route_n9,stop_12,3,20.9,25.9,1,2,0.06,0,64,1
route_n9,stop_06,23,14.4,1.0,0,0,0.32,2,92,2
route_n1,stop_09,22,12.3,6.5,1,2,0.07,0,28,0
route_n1,stop_02,23,21.7,25.6,2,1,0.14,1,60,1
route_n7,stop_03,23,13.5,2.4,1,2,0.06,1,35,1
route_n12,stop_11,2,30.8,17.1,0,1,0.19,1,96,2
route_n7,stop_08,1,12.1,1.3,0,1,0.22,1,83,2
route_n1,stop_04,2,15.2,14.4,2,2,0.04,1,53,1
route_n9,stop_12,21,8.2,1.2,1,2,0.06,0,21,0
route_n7,stop_08,23,20.2,13.8,0,1,0.22,1,77,2
route_n12,stop_04,0,16.2,3.7,2,2,0.04,0,21,0
route_n7,stop_08,21,13.1,4.0,0,1,0.22,2,65,2
route_n4,stop_07,22,20.0,5.9,1,2,0.09,1,30,0
route_n7,stop_07,2,11.1,2.9,1,2,0.09,0,55,1
route_n1,stop_02,21,15.1,8.8,2,1,0.14,0,21,0
route_n9,stop_09,0,17.5,3.7,1,2,0.07,0,36,1
route_n9,stop_09,22,8.5,7.1,1,2,0.07,0,19,0
route_n1,stop_01,21,11.2,1.1,1,2,0.08,2,32,0
route_n4,stop_02,22,12.1,7.6,2,1,0.14,1,36,1
route_n1,stop_02,5,5.2,0.9,2,1,0.14,0,22,0
route_n7,stop_03,2,17.0,8.6,1,2,0.06,0,58,1
route_n1,stop_05,5,13.6,1.8,2,2,0.05,1,16,0
route_n1,stop_04,0,10.4,14.4,2,2,0.04,0,25,0
route_n4,stop_07,21,13.9,2.0,1,2,0.09,0,29,0
route_n7,stop_04,0,23.9,22.2,2,2,0.04,0,32,0
route_n12,stop_11,23,34.0,23.1,0,1,0.19,2,86,2
route_n12,stop_04,3,11.9,3.4,2,2,0.04,1,42,1
route_n9,stop_09,21,15.2,6.2,1,2,0.07,1,24,0
route_n1,stop_04,0,11.0,1.0,2,2,0.04,0,18,0
route_n9,stop_09,22,13.9,3.2,1,2,0.07,1,29,0
route_n4,stop_07,23,22.5,13.0,1,2,0.09,0,41,1
route_n12,stop_11,1,30.5,16.8,0,1,0.19,3,96,2
route_n1,stop_01,23,9.0,10.2,1,2,0.08,0,37,1
route_n4,stop_02,23,13.1,3.5,2,1,0.14,1,39,1
route_n4,stop_07,23,12.7,4.9,1,2,0.09,1,41,1
route_n1,stop_05,23,7.7,1.1,2,2,0.05,1,23,0
route_n4,stop_07,2,19.3,19.8,1,2,0.09,0,65,2
route_n1,stop_04,3,12.3,10.9,2,2,0.04,1,46,1
route_n1,stop_02,5,11.6,8.0,2,1,0.14,3,42,1
route_n7,stop_04,2,24.0,4.5,2,2,0.04,0,37,1
route_n9,stop_05,23,8.0,4.1,2,2,0.05,0,22,0
route_n4,stop_10,1,19.6,6.3,0,0,0.28,0,96,2
route_n4,stop_02,23,11.9,0.3,2,1,0.14,0,34,0
route_n7,stop_08,22,17.9,2.7,0,1,0.22,0,60,1
route_n7,stop_04,3,30.1,25.4,2,2,0.04,0,49,1
route_n7,stop_07,21,18.8,14.8,1,2,0.09,0,25,0
route_n12,stop_04,4,18.6,4.7,2,2,0.04,0,39,1
route_n12,stop_07,23,18.9,6.3,1,2,0.09,0,39,1
route_n12,stop_07,0,15.9,0.3,1,2,0.09,1,40,1
route_n1,stop_05,1,26.0,33.0,2,2,0.05,0,51,1
route_n4,stop_04,3,16.0,0.2,2,2,0.04,1,40,1
route_n9,stop_06,0,18.6,30.1,0,0,0.32,2,96,2
route_n1,stop_02,0,8.3,7.0,2,1,0.14,2,41,1
route_n4,stop_04,21,12.2,2.7,2,2,0.04,1,7,0
route_n4,stop_10,0,17.9,26.8,0,0,0.28,1,96,2
route_n7,stop_08,22,16.9,0.2,0,1,0.22,0,54,1
route_n7,stop_04,1,15.1,13.6,2,2,0.04,0,45,1
route_n1,stop_09,0,12.5,8.3,1,2,0.07,1,34,0
route_n7,stop_07,1,9.2,3.9,1,2,0.09,0,50,1
route_n4,stop_07,21,11.2,3.6,1,2,0.09,0,17,0
route_n7,stop_04,21,20.4,6.9,2,2,0.04,2,20,0
route_n12,stop_04,1,25.8,20.3,2,2,0.04,1,49,1
route_n7,stop_03,21,22.2,0.0,1,2,0.06,1,20,0
route_n4,stop_04,21,23.7,18.0,2,2,0.04,0,20,0
route_n1,stop_09,21,8.2,1.2,1,2,0.07,0,16,0
route_n9,stop_05,5,6.6,1.7,2,2,0.05,0,5,0
route_n7,stop_04,1,22.1,4.8,2,2,0.04,0,31,0
route_n4,stop_02,23,17.1,0.4,2,1,0.14,0,41,1
route_n9,stop_06,22,14.6,0.9,0,0,0.32,2,80,2
route_n9,stop_06,23,24.7,44.7,0,0,0.32,6,96,2
route_n12,stop_07,2,29.3,5.9,1,2,0.09,0,50,1
route_n9,stop_05,1,9.0,1.9,2,2,0.05,1,42,1
route_n4,stop_07,22,15.0,0.7,1,2,0.09,1,21,0
route_n4,stop_10,22,20.2,8.3,0,0,0.28,2,79,2
route_n7,stop_04,21,16.0,12.5,2,2,0.04,0,20,0
route_n7,stop_08,1,23.0,4.6,0,1,0.22,0,82,2
route_n7,stop_07,2,12.3,0.3,1,2,0.09,1,54,1
route_n9,stop_05,22,16.6,1.6,2,2,0.05,0,9,0
route_n9,stop_09,21,8.6,0.4,1,2,0.07,1,22,0
route_n12,stop_11,21,26.4,0.7,0,1,0.19,0,55,1
route_n7,stop_08,5,9.8,3.7,0,1,0.22,1,57,1
route_n1,stop_01,22,11.6,1.7,1,2,0.08,0,20,0
route_n12,stop_04,2,23.1,11.3,2,2,0.04,0,42,1
route_n1,stop_04,0,10.0,3.0,2,2,0.04,0,24,0
route_n9,stop_12,23,19.6,29.4,1,2,0.06,0,43,1
route_n12,stop_11,22,27.9,15.4,0,1,0.19,1,69,2
route_n12,stop_11,21,14.6,5.4,0,1,0.19,2,63,1
route_n4,stop_02,0,14.5,4.6,2,1,0.14,0,42,1
route_n9,stop_12,2,11.1,7.5,1,2,0.06,1,58,1
route_n9,stop_12,1,19.0,8.3,1,2,0.06,0,52,1
route_n12,stop_11,0,14.9,13.5,0,1,0.19,1,67,2
route_n9,stop_09,21,9.1,3.9,1,2,0.07,2,26,0
route_n12,stop_04,5,18.4,12.6,2,2,0.04,0,9,0
route_n4,stop_04,2,29.0,45.0,2,2,0.04,0,59,1
route_n12,stop_07,22,14.3,2.7,1,2,0.09,3,27,0
route_n9,stop_09,5,12.8,5.3,1,2,0.07,1,23,0
route_n9,stop_05,0,15.2,1.0,2,2,0.05,0,17,0
route_n12,stop_07,0,22.7,2.3,1,2,0.09,1,31,0
route_n12,stop_07,1,22.8,8.3,1,2,0.09,1,61,1
route_n12,stop_07,2,12.0,3.6,1,2,0.09,1,61,1
route_n7,stop_03,1,30.9,32.6,1,2,0.06,0,70,2
route_n9,stop_05,21,7.6,1.1,2,2,0.05,0,5,0
route_n9,stop_05,23,16.4,6.3,2,2,0.05,0,22,0
route_n7,stop_07,4,13.7,6.0,1,2,0.09,0,50,1
route_n12,stop_11,22,19.6,7.7,0,1,0.19,1,59,1
route_n4,stop_10,23,12.2,5.0,0,0,0.28,0,83,2
route_n12,stop_04,23,32.9,21.1,2,2,0.04,0,31,0
route_n12,stop_04,23,14.8,8.7,2,2,0.04,0,29,0
route_n7,stop_03,0,18.4,6.0,1,2,0.06,2,37,1
route_n9,stop_12,4,7.1,0.5,1,2,0.06,0,48,1
route_n12,stop_07,22,23.3,4.1,1,2,0.09,1,27,0
route_n9,stop_06,21,19.7,11.2,0,0,0.32,2,91,2
route_n1,stop_04,22,10.9,6.2,2,2,0.04,0,9,0
route_n9,stop_05,3,21.8,27.8,2,2,0.05,0,50,1
route_n4,stop_07,1,21.4,10.6,1,2,0.09,1,58,1
route_n4,stop_02,22,12.6,0.8,2,1,0.14,0,24,0
route_n12,stop_07,2,17.9,0.2,1,2,0.09,0,45,1
route_n9,stop_05,3,13.9,5.6,2,2,0.05,0,35,1
route_n12,stop_11,3,28.9,18.7,0,1,0.19,0,86,2
route_n7,stop_04,4,13.2,10.2,2,2,0.04,1,39,1
route_n4,stop_02,22,16.8,2.3,2,1,0.14,1,30,0
route_n12,stop_04,1,21.1,10.7,2,2,0.04,0,42,1
route_n7,stop_08,23,10.9,5.7,0,1,0.22,1,63,1
route_n12,stop_04,3,26.4,8.2,2,2,0.04,1,44,1
route_n9,stop_09,1,11.1,4.1,1,2,0.07,1,54,1
route_n9,stop_05,2,7.4,2.3,2,2,0.05,2,41,1
route_n9,stop_05,1,13.6,3.4,2,2,0.05,0,34,0
route_n9,stop_05,22,15.1,0.4,2,2,0.05,0,5,0
route_n1,stop_09,0,13.4,2.3,1,2,0.07,2,38,1
route_n7,stop_04,5,21.9,0.1,2,2,0.04,0,5,0
route_n7,stop_08,4,23.1,6.4,0,1,0.22,1,90,2
route_n9,stop_12,21,6.4,2.5,1,2,0.06,0,26,0
route_n1,stop_05,22,17.3,23.5,2,2,0.05,0,16,0
route_n9,stop_06,21,14.8,1.4,0,0,0.32,2,77,2
route_n1,stop_09,1,10.4,6.6,1,2,0.07,0,50,1
route_n9,stop_05,2,14.7,6.9,2,2,0.05,0,36,1
route_n4,stop_07,22,13.3,0.1,1,2,0.09,0,23,0
route_n4,stop_07,0,18.0,19.0,1,2,0.09,0,35,1
route_n12,stop_04,3,25.5,0.5,2,2,0.04,0,35,1
route_n9,stop_12,1,28.4,43.9,1,2,0.06,0,76,2
route_n7,stop_07,0,23.8,23.2,1,2,0.09,2,53,1
route_n12,stop_07,0,30.2,8.0,1,2,0.09,0,38,1
route_n4,stop_10,0,15.2,8.2,0,0,0.28,2,94,2
route_n9,stop_12,22,10.1,6.9,1,2,0.06,0,24,0
route_n12,stop_07,0,20.3,5.1,1,2,0.09,0,37,1
route_n9,stop_09,1,20.7,16.3,1,2,0.07,1,58,1
route_n4,stop_04,3,15.6,0.7,2,2,0.04,0,36,1
route_n12,stop_04,0,23.4,0.6,2,2,0.04,1,23,0
route_n4,stop_02,2,18.3,9.5,2,1,0.14,1,65,2
route_n1,stop_01,22,8.9,5.2,1,2,0.08,2,33,0
route_n4,stop_02,23,25.5,22.8,2,1,0.14,2,49,1
route_n9,stop_06,21,15.3,0.7,0,0,0.32,2,78,2
route_n7,stop_03,22,14.9,11.2,1,2,0.06,0,18,0
route_n4,stop_07,1,9.0,3.7,1,2,0.09,0,58,1
route_n7,stop_08,5,23.5,3.3,0,1,0.22,1,57,1
route_n1,stop_09,21,13.3,2.5,1,2,0.07,1,26,0
route_n12,stop_07,23,27.2,5.3,1,2,0.09,0,38,1
route_n12,stop_04,2,26.0,2.5,2,2,0.04,0,36,1
route_n7,stop_03,22,17.5,4.6,1,2,0.06,0,18,0
route_n12,stop_04,0,27.4,16.8,2,2,0.04,0,36,1
route_n4,stop_07,1,16.2,9.1,1,2,0.09,0,57,1
route_n7,stop_08,0,11.1,7.0,0,1,0.22,0,74,2
route_n9,stop_12,22,18.4,12.3,1,2,0.06,1,29,0
route_n4,stop_10,23,17.1,12.7,0,0,0.28,2,96,2
route_n4,stop_07,2,18.0,10.5,1,2,0.09,0,54,1
route_n4,stop_02,0,13.3,3.1,2,1,0.14,2,44,1
route_n9,stop_06,21,16.4,14.1,0,0,0.32,0,74,2
route_n1,stop_02,2,11.4,13.4,2,1,0.14,1,63,1
route_n12,stop_11,21,14.7,1.6,0,1,0.19,0,48,1
route_n7,stop_04,1,11.8,4.9,2,2,0.04,0,38,1
route_n1,stop_05,22,10.5,10.6,2,2,0.05,0,11,0
route_n7,stop_07,5,22.2,0.3,1,2,0.09,0,23,0
route_n12,stop_11,23,31.0,48.0,0,1,0.19,1,96,2
route_n9,stop_05,23,8.9,1.5,2,2,0.05,0,18,0
route_n4,stop_04,22,17.2,10.3,2,2,0.04,0,14,0
route_n4,stop_04,23,15.4,5.2,2,2,0.04,0,28,0
route_n9,stop_06,3,11.3,10.6,0,0,0.32,2,96,2
route_n1,stop_01,5,17.2,13.8,1,2,0.08,0,31,0
route_n1,stop_09,23,13.8,5.5,1,2,0.07,0,33,0
route_n7,stop_03,23,14.3,8.0,1,2,0.06,0,36,1
route_n9,stop_06,1,8.8,0.8,0,0,0.32,2,96,2
route_n1,stop_02,3,12.9,0.0,2,1,0.14,0,54,1
route_n9,stop_05,0,15.5,2.9,2,2,0.05,0,21,0
route_n12,stop_04,23,26.3,11.9,2,2,0.04,0,27,0
route_n4,stop_04,23,7.5,1.3,2,2,0.04,1,24,0
route_n4,stop_02,1,11.8,1.9,2,1,0.14,0,49,1
route_n4,stop_07,21,14.1,3.4,1,2,0.09,2,34,0
route_n9,stop_05,0,11.8,10.9,2,2,0.05,0,27,0
route_n9,stop_06,23,15.4,12.9,0,0,0.32,1,93,2
route_n7,stop_04,2,17.8,3.1,2,2,0.04,0,36,1
route_n4,stop_04,21,10.1,0.5,2,2,0.04,0,6,0
route_n7,stop_07,0,30.9,29.3,1,2,0.09,1,61,1
route_n4,stop_04,0,17.3,3.1,2,2,0.04,0,21,0
route_n7,stop_04,1,24.3,29.9,2,2,0.04,0,53,1
route_n7,stop_04,21,25.2,12.9,2,2,0.04,0,15,0
route_n12,stop_07,0,17.0,15.4,1,2,0.09,1,51,1
route_n7,stop_03,0,20.8,1.9,1,2,0.06,0,32,0
route_n9,stop_05,0,14.2,17.9,2,2,0.05,1,31,0
route_n7,stop_08,0,14.9,15.3,0,1,0.22,4,92,2
route_n4,stop_04,1,19.4,14.2,2,2,0.04,0,43,1
route_n7,stop_07,2,17.1,6.4,1,2,0.09,0,56,1
route_n1,stop_05,22,13.5,2.0,2,2,0.05,0,5,0
route_n4,stop_07,2,11.2,2.0,1,2,0.09,0,48,1
route_n1,stop_05,0,10.0,7.4,2,2,0.05,0,27,0
route_n4,stop_02,21,14.3,5.7,2,1,0.14,1,28,0
route_n9,stop_06,21,11.5,2.9,0,0,0.32,2,77,2
route_n9,stop_06,23,11.8,6.7,0,0,0.32,3,96,2
route_n9,stop_09,2,15.7,7.0,1,2,0.07,0,48,1
route_n1,stop_01,1,17.7,16.0,1,2,0.08,0,56,1
route_n12,stop_04,2,38.8,36.1,2,2,0.04,1,63,1
route_n4,stop_10,0,18.4,1.9,0,0,0.28,0,83,2
route_n9,stop_06,23,10.3,5.0,0,0,0.32,1,92,2
route_n4,stop_04,22,15.0,1.0,2,2,0.04,0,11,0
route_n1,stop_01,23,12.1,10.2,1,2,0.08,0,34,0
route_n12,stop_11,23,26.6,13.6,0,1,0.19,2,80,2
route_n1,stop_04,21,15.8,17.5,2,2,0.04,1,21,0
route_n4,stop_04,22,18.8,2.1,2,2,0.04,0,13,0
route_n12,stop_11,0,34.6,31.2,0,1,0.19,3,96,2
route_n12,stop_11,1,26.5,1.0,0,1,0.19,0,84,2
route_n1,stop_05,5,14.4,6.0,2,2,0.05,1,15,0
route_n9,stop_06,4,15.3,0.4,0,0,0.32,2,96,2
route_n4,stop_04,1,29.8,35.0,2,2,0.04,0,53,1
route_n7,stop_07,23,17.5,7.8,1,2,0.09,0,38,1
route_n7,stop_07,0,15.9,11.5,1,2,0.09,0,44,1
route_n1,stop_02,2,19.0,27.8,2,1,0.14,1,71,2
route_n4,stop_07,21,6.7,1.1,1,2,0.09,1,22,0
route_n4,stop_10,23,12.4,0.4,0,0,0.28,2,87,2
route_n1,stop_05,2,22.2,32.9,2,2,0.05,0,46,1
route_n4,stop_10,23,13.9,3.9,0,0,0.28,0,83,2
route_n9,stop_12,0,16.5,1.4,1,2,0.06,0,33,0
route_n1,stop_04,0,15.3,6.6,2,2,0.04,0,20,0
route_n9,stop_06,22,9.5,5.9,0,0,0.32,0,68,2
route_n4,stop_07,23,10.5,0.3,1,2,0.09,1,32,0
route_n1,stop_01,23,9.6,3.3,1,2,0.08,4,49,1
route_n4,stop_04,21,10.4,0.2,2,2,0.04,0,11,0
route_n1,stop_04,21,13.1,3.5,2,2,0.04,0,12,0
route_n4,stop_02,2,26.4,35.2,2,1,0.14,3,80,2
route_n9,stop_09,22,22.1,26.4,1,2,0.07,1,41,1
route_n9,stop_05,0,18.8,10.5,2,2,0.05,0,23,0
route_n4,stop_07,22,16.1,1.1,1,2,0.09,1,22,0
route_n1,stop_05,4,11.8,15.4,2,2,0.05,1,44,1
route_n7,stop_03,22,20.1,4.7,1,2,0.06,1,28,0
route_n9,stop_06,23,10.8,1.7,0,0,0.32,5,96,2
route_n9,stop_09,3,24.5,39.7,1,2,0.07,0,70,2
route_n7,stop_07,3,17.1,22.1,1,2,0.09,0,60,1
route_n4,stop_04,22,15.3,8.6,2,2,0.04,1,15,0
route_n1,stop_04,2,15.4,19.3,2,2,0.04,1,50,1
route_n4,stop_04,23,9.9,2.3,2,2,0.04,0,22,0
route_n12,stop_07,0,22.5,2.5,1,2,0.09,1,35,1
route_n9,stop_09,21,16.8,7.6,1,2,0.07,1,27,0
route_n12,stop_04,21,14.0,1.6,2,2,0.04,0,5,0
route_n9,stop_05,1,9.5,9.0,2,2,0.05,0,38,1
route_n9,stop_05,0,20.9,15.8,2,2,0.05,0,28,0
route_n12,stop_11,23,15.5,15.9,0,1,0.19,1,75,2
route_n12,stop_11,1,29.6,9.4,0,1,0.19,0,85,2
route_n4,stop_07,2,23.3,24.5,1,2,0.09,0,58,1
route_n12,stop_11,22,19.6,11.9,0,1,0.19,2,57,1
route_n4,stop_07,0,13.4,11.1,1,2,0.09,1,41,1
route_n4,stop_10,21,6.8,1.7,0,0,0.28,3,76,2
route_n4,stop_07,1,10.8,5.0,1,2,0.09,0,48,1
route_n9,stop_06,1,9.2,5.9,0,0,0.32,3,96,2
route_n9,stop_05,5,12.3,0.8,2,2,0.05,0,5,0
route_n12,stop_04,21,12.8,2.1,2,2,0.04,0,11,0
route_n9,stop_06,21,11.7,1.5,0,0,0.32,0,76,2
route_n12,stop_11,22,21.2,3.9,0,1,0.19,3,58,1
route_n9,stop_05,22,14.8,15.5,2,2,0.05,0,14,0
route_n1,stop_01,22,5.1,0.7,1,2,0.08,1,19,0
route_n1,stop_05,4,8.2,8.3,2,2,0.05,0,27,0
route_n12,stop_07,22,12.5,7.6,1,2,0.09,0,18,0
route_n9,stop_06,22,13.7,0.7,0,0,0.32,1,76,2
route_n9,stop_12,1,24.8,39.9,1,2,0.06,0,78,2
route_n4,stop_10,23,19.0,8.7,0,0,0.28,0,90,2
route_n7,stop_08,2,16.8,7.1,0,1,0.22,0,86,2
route_n12,stop_04,21,20.8,9.2,2,2,0.04,0,12,0
route_n7,stop_07,0,16.4,3.1,1,2,0.09,0,40,1
route_n7,stop_08,21,21.3,7.7,0,1,0.22,0,65,2
route_n12,stop_11,21,14.0,0.3,0,1,0.19,1,52,1
route_n9,stop_12,4,11.5,11.9,1,2,0.06,0,46,1
route_n12,stop_07,21,20.6,3.9,1,2,0.09,1,19,0
route_n7,stop_04,0,16.6,10.5,2,2,0.04,0,29,0
route_n9,stop_12,23,11.2,2.6,1,2,0.06,0,31,0
route_n1,stop_01,23,15.0,11.8,1,2,0.08,1,42,1
route_n12,stop_11,3,27.1,23.1,0,1,0.19,0,88,2
route_n12,stop_04,21,21.8,4.2,2,2,0.04,0,7,0
route_n9,stop_12,1,17.3,15.0,1,2,0.06,0,55,1
route_n1,stop_02,5,12.8,4.0,2,1,0.14,3,37,1
route_n1,stop_04,0,20.2,23.3,2,2,0.04,0,30,0
route_n9,stop_06,4,13.0,4.5,0,0,0.32,1,96,2
route_n4,stop_02,21,18.9,12.0,2,1,0.14,0,29,0
route_n12,stop_11,23,31.4,16.8,0,1,0.19,0,80,2
route_n12,stop_07,22,18.1,3.4,1,2,0.09,0,23,0
route_n7,stop_08,1,15.3,4.1,0,1,0.22,0,85,2
route_n9,stop_09,5,15.0,3.4,1,2,0.07,0,18,0
route_n7,stop_07,22,20.8,11.4,1,2,0.09,1,20,0
route_n7,stop_08,1,10.2,4.0,0,1,0.22,2,87,2
route_n1,stop_09,22,14.4,4.8,1,2,0.07,0,18,0
route_n12,stop_04,0,16.4,17.1,2,2,0.04,0,29,0
route_n7,stop_08,23,20.5,4.5,0,1,0.22,0,80,2
route_n1,stop_05,5,14.0,6.7,2,2,0.05,2,19,0
route_n9,stop_12,0,16.9,2.9,1,2,0.06,0,43,1
route_n7,stop_08,23,8.8,1.2,0,1,0.22,1,69,2
route_n12,stop_04,21,23.9,10.3,2,2,0.04,0,11,0
route_n7,stop_04,22,14.2,0.7,2,2,0.04,0,7,0
route_n9,stop_05,22,9.8,2.1,2,2,0.05,0,12,0
route_n7,stop_08,22,13.9,12.6,0,1,0.22,1,68,2
route_n12,stop_04,3,21.8,6.6,2,2,0.04,0,37,1
route_n1,stop_02,0,23.9,37.6,2,1,0.14,0,60,1
route_n12,stop_07,0,27.1,40.5,1,2,0.09,1,55,1
